ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
UnsafeThread-2, 553472, 0.00000000, 0.00000000, 0.00000000, 0.00779100, 0.00000000, 0.43636300, 0.44663700,0.50311100, 1461864513861
SafeThread-2, 447488, 0.09615600, 0.09615600, 0.09615600, 0.00748800, 0.09615600, 0.55033800, 0.62175800,0.67969000, 1461864735299
SafeThread-1, 444928, 0.09607400, 0.09607400, 0.09607400, 0.00781100, 0.09607400, 0.50612900, 0.57836100,0.63603000, 1461864862905
UnsafeThread-2, 553984, 0.00000000, 0.00000000, 0.00000000, 0.00823200, 0.00000000, 0.40511400, 0.41553700,0.47217300, 1461864986070
UnsafeThread-1, 552448, 0.00000000, 0.00000000, 0.00000000, 0.00834500, 0.00000000, 0.52204300, 0.53238100,0.58914000, 1461864989891
SafeThread-2, 448000, 0.09514300, 0.09514300, 0.09514300, 0.00766100, 0.09514300, 0.49164000, 0.56399700,0.62105700, 1461865356405
UnsafeThread-1, 552960, 0.00000000, 0.00000000, 0.00000000, 0.00810800, 0.00000000, 0.39382900, 0.40434900,0.46140600, 1461865451338
UnsafeThread-2, 554496, 0.00000000, 0.00000000, 0.00000000, 0.00783200, 0.00000000, 0.50557200, 0.51607700,0.57225200, 1461865558367
SafeThread-1, 445440, 0.09538400, 0.09538400, 0.09538400, 0.00776900, 0.09538400, 0.63350500, 0.70324600,0.76084800, 1461865623800
UnsafeThread-1, 553472, 0.00000000, 0.00000000, 0.00000000, 0.00788100, 0.00000000, 0.46120900, 0.47168000,0.52755700, 1461865978937
UnsafeThread-2, 555008, 0.00000000, 0.00000000, 0.00000000, 0.00819200, 0.00000000, 0.37440700, 0.38461300,0.44075000, 1461865999159
SafeThread-2, 448512, 0.09427900, 0.09427900, 0.09427900, 0.00762900, 0.09427900, 0.58765800, 0.65973400,0.71656300, 1461866073012
SafeThread-1, 445952, 0.09523400, 0.09523400, 0.09523400, 0.00747000, 0.09523400, 0.53235800, 0.60335100,0.66094100, 1461866284806
UnsafeThread-1, 553984, 0.00000000, 0.00000000, 0.00000000, 0.00867000, 0.00000000, 0.42187100, 0.43205600,0.48910600, 1461866468078
UnsafeThread-2, 555520, 0.00000000, 0.00000000, 0.00000000, 0.00824200, 0.00000000, 0.40659300, 0.41677000,0.47380500, 1461866473007
SafeThread-2, 449024, 0.09560300, 0.09560300, 0.09560300, 0.00706400, 0.09560300, 0.52141100, 0.59252600,0.65024200, 1461866723293
UnsafeThread-2, 556032, 0.00000000, 0.00000000, 0.00000000, 0.00805600, 0.00000000, 0.36147200, 0.37170900,0.42833800, 1461866901381
SafeThread-1, 446464, 0.09590900, 0.09590900, 0.09590900, 0.00808500, 0.09590900, 0.51842300, 0.59024900,0.64738100, 1461866932236
UnsafeThread-1, 554496, 0.00000000, 0.00000000, 0.00000000, 0.00797500, 0.00000000, 0.49221300, 0.50256100,0.55900000, 1461867027138
SafeThread-2, 449536, 0.09534900, 0.09534900, 0.09534900, 0.00731900, 0.09534900, 0.50344100, 0.57462100,0.63246700, 1461867355812
UnsafeThread-1, 555008, 0.00000000, 0.00000000, 0.00000000, 0.00799700, 0.00000000, 0.35930100, 0.36971100,0.42656900, 1461867453748
UnsafeThread-2, 556544, 0.00000000, 0.00000000, 0.00000000, 0.00818300, 0.00000000, 0.49145700, 0.50201900,0.55900400, 1461867460427
SafeThread-1, 446976, 0.09446500, 0.09446500, 0.09446500, 0.00732400, 0.09446500, 0.50145300, 0.57402900,0.63165200, 1461867563939
UnsafeThread-1, 555520, 0.00000000, 0.00000000, 0.00000000, 0.00809700, 0.00000000, 0.37819200, 0.38863500,0.44588100, 1461867899669
UnsafeThread-2, 557056, 0.00000000, 0.00000000, 0.00000000, 0.00832600, 0.00000000, 0.43695400, 0.44731000,0.50432100, 1461867964794
SafeThread-2, 450048, 0.09553300, 0.09553300, 0.09553300, 0.00734300, 0.09553300, 0.51996200, 0.59034600,0.64752100, 1461868003389
SafeThread-1, 447488, 0.09488300, 0.09488300, 0.09488300, 0.00720300, 0.09488300, 0.54789900, 0.61933900,0.67658700, 1461868240573
UnsafeThread-1, 556032, 0.00000000, 0.00000000, 0.00000000, 0.00811100, 0.00000000, 0.43318600, 0.44355000,0.50066800, 1461868400396
UnsafeThread-2, 557568, 0.00000000, 0.00000000, 0.00000000, 0.00772400, 0.00000000, 0.46305400, 0.47332600,0.52978200, 1461868494617
SafeThread-2, 450560, 0.09499000, 0.09499000, 0.09499000, 0.00742800, 0.09499000, 0.52077500, 0.59111900,0.64872700, 1461868652161
SafeThread-1, 448000, 0.09602600, 0.09602600, 0.09602600, 0.00747600, 0.09602600, 0.46258400, 0.53340500,0.59198400, 1461868832604
UnsafeThread-2, 558080, 0.00000000, 0.00000000, 0.00000000, 0.00797600, 0.00000000, 0.36611300, 0.37645000,0.43286800, 1461868927550
UnsafeThread-1, 556544, 0.00000000, 0.00000000, 0.00000000, 0.00904300, 0.00000000, 0.46757900, 0.47818100,0.53551200, 1461868935954
SafeThread-2, 451072, 0.09595500, 0.09595500, 0.09595500, 0.00754200, 0.09595500, 0.44878900, 0.52083200,0.57886200, 1461869231064
UnsafeThread-1, 557056, 0.00000000, 0.00000000, 0.00000000, 0.00816100, 0.00000000, 0.43337900, 0.44394600,0.50082500, 1461869436828
SafeThread-1, 448512, 0.09656400, 0.09656400, 0.09656400, 0.00777300, 0.09656400, 0.47568800, 0.54785700,0.60564800, 1461869438294
UnsafeThread-2, 558592, 0.00000000, 0.00000000, 0.00000000, 0.00836000, 0.00000000, 0.52275200, 0.53325800,0.59007300, 1461869517658
UnsafeThread-1, 557568, 0.00000000, 0.00000000, 0.00000000, 0.00820700, 0.00000000, 0.33340600, 0.34392100,0.40078800, 1461869837654
SafeThread-2, 451584, 0.09585100, 0.09585100, 0.09585100, 0.00732000, 0.09585100, 0.53543200, 0.60637300,0.66424300, 1461869895362
UnsafeThread-2, 559104, 0.00000000, 0.00000000, 0.00000000, 0.00800100, 0.00000000, 0.42017100, 0.43024800,0.48718700, 1461870004884
SafeThread-1, 449024, 0.09604000, 0.09604000, 0.09604000, 0.00769500, 0.09604000, 0.57867300, 0.64904500,0.70720000, 1461870145543
UnsafeThread-1, 558080, 0.00000000, 0.00000000, 0.00000000, 0.00826700, 0.00000000, 0.37883000, 0.38930700,0.44667700, 1461870284375
SafeThread-2, 452096, 0.09655000, 0.09655000, 0.09655000, 0.00762900, 0.09655000, 0.45494800, 0.52595300,0.58362000, 1461870479035
UnsafeThread-2, 559616, 0.00000000, 0.00000000, 0.00000000, 0.00844000, 0.00000000, 0.41133800, 0.42178900,0.47969300, 1461870484618
SafeThread-1, 449536, 0.09657900, 0.09657900, 0.09657900, 0.00764900, 0.09657900, 0.50793400, 0.57994800,0.63762500, 1461870783217
UnsafeThread-1, 558592, 0.00000000, 0.00000000, 0.00000000, 0.00822400, 0.00000000, 0.46531400, 0.47570100,0.53254800, 1461870816967
UnsafeThread-2, 560128, 0.00000000, 0.00000000, 0.00000000, 0.00829700, 0.00000000, 0.39398600, 0.40433200,0.46102200, 1461870945673
SafeThread-2, 452608, 0.09536700, 0.09536700, 0.09536700, 0.00727900, 0.09536700, 0.47885400, 0.55129400,0.60939800, 1461871088473
UnsafeThread-1, 559104, 0.00000000, 0.00000000, 0.00000000, 0.00795700, 0.00000000, 0.38421800, 0.39444700,0.45198900, 1461871268998
SafeThread-1, 450048, 0.09598900, 0.09598900, 0.09598900, 0.00763300, 0.09598900, 0.45386300, 0.52377300,0.58225300, 1461871365514
UnsafeThread-2, 560640, 0.00000000, 0.00000000, 0.00000000, 0.00847000, 0.00000000, 0.40004000, 0.41064200,0.46741200, 1461871413125
UnsafeThread-1, 559616, 0.00000000, 0.00000000, 0.00000000, 0.00871500, 0.00000000, 0.42650100, 0.43678300,0.49375500, 1461871762804
SafeThread-2, 453120, 0.09626800, 0.09626800, 0.09626800, 0.00782700, 0.09626800, 0.57050900, 0.64019700,0.69828200, 1461871786804
SafeThread-1, 450560, 0.09552000, 0.09552000, 0.09552000, 0.00750400, 0.09552000, 0.43936200, 0.51196800,0.56948400, 1461871935038
UnsafeThread-2, 561152, 0.00000000, 0.00000000, 0.00000000, 0.00840800, 0.00000000, 0.47130700, 0.48153400,0.53865000, 1461871951807
UnsafeThread-1, 560128, 0.00000000, 0.00000000, 0.00000000, 0.00879600, 0.00000000, 0.37506500, 0.38533700,0.44298200, 1461872205833
SafeThread-2, 453632, 0.09604900, 0.09604900, 0.09604900, 0.00750100, 0.09604900, 0.45807000, 0.52711800,0.58478000, 1461872371619
UnsafeThread-2, 561664, 0.00000000, 0.00000000, 0.00000000, 0.00844300, 0.00000000, 0.38875200, 0.39886800,0.45572500, 1461872407576
SafeThread-1, 451072, 0.09535500, 0.09535500, 0.09535500, 0.00758800, 0.09535500, 0.47265500, 0.54364200,0.60107600, 1461872536168
UnsafeThread-1, 560640, 0.00000000, 0.00000000, 0.00000000, 0.00791100, 0.00000000, 0.38425100, 0.39484800,0.45251700, 1461872658404
SafeThread-2, 454144, 0.09620100, 0.09620100, 0.09620100, 0.00738300, 0.09620100, 0.44339100, 0.51625800,0.57386600, 1461872945527
UnsafeThread-2, 562176, 0.00000000, 0.00000000, 0.00000000, 0.00803600, 0.00000000, 0.51993100, 0.53030500,0.58747500, 1461872995090
UnsafeThread-1, 561152, 0.00000000, 0.00000000, 0.00000000, 0.00825100, 0.00000000, 0.39070600, 0.40114200,0.45782200, 1461873116268
SafeThread-1, 451584, 0.09541500, 0.09541500, 0.09541500, 0.00731000, 0.09541500, 0.48867800, 0.55994700,0.61770600, 1461873153914
UnsafeThread-2, 562688, 0.00000000, 0.00000000, 0.00000000, 0.00789900, 0.00000000, 0.41794700, 0.42834900,0.48470700, 1461873479841
SafeThread-2, 454656, 0.09464300, 0.09464300, 0.09464300, 0.00725000, 0.09464300, 0.44134100, 0.51421200,0.57125600, 1461873516822
UnsafeThread-1, 561664, 0.00000000, 0.00000000, 0.00000000, 0.00806300, 0.00000000, 0.49177600, 0.50229800,0.55944800, 1461873675765
SafeThread-1, 452096, 0.09684500, 0.09684500, 0.09684500, 0.00799100, 0.09684500, 0.54843400, 0.62049600,0.67899800, 1461873832947
UnsafeThread-2, 563200, 0.00000000, 0.00000000, 0.00000000, 0.00818300, 0.00000000, 0.50498300, 0.51539800,0.57273900, 1461874052624
SafeThread-2, 455168, 0.09510300, 0.09510300, 0.09510300, 0.00733700, 0.09510300, 0.42725500, 0.49932000,0.55714900, 1461874074027
UnsafeThread-1, 562176, 0.00000000, 0.00000000, 0.00000000, 0.00820600, 0.00000000, 0.34252900, 0.35298900,0.41004400, 1461874085853
UnsafeThread-2, 563712, 0.00000000, 0.00000000, 0.00000000, 0.00777800, 0.00000000, 0.41458700, 0.42477500,0.48094100, 1461874533615
SafeThread-1, 452608, 0.09565900, 0.09565900, 0.09565900, 0.00783500, 0.09565900, 0.60322900, 0.67726200,0.73581300, 1461874568807
UnsafeThread-1, 562688, 0.00000000, 0.00000000, 0.00000000, 0.00802700, 0.00000000, 0.44585600, 0.45614500,0.51347900, 1461874599372
SafeThread-2, 455680, 0.09511200, 0.09511200, 0.09511200, 0.00740000, 0.09511200, 0.48485300, 0.55870100,0.61642400, 1461874690505
UnsafeThread-2, 564224, 0.00000000, 0.00000000, 0.00000000, 0.00821400, 0.00000000, 0.36097300, 0.37153800,0.42866700, 1461874962318
SafeThread-1, 453120, 0.09637800, 0.09637800, 0.09637800, 0.00767100, 0.09637800, 0.38512300, 0.45773500,0.51602500, 1461875084868
UnsafeThread-1, 563200, 0.00000000, 0.00000000, 0.00000000, 0.00837800, 0.00000000, 0.43518200, 0.44568100,0.50321900, 1461875102636
SafeThread-2, 456192, 0.09577100, 0.09577100, 0.09577100, 0.00761900, 0.09577100, 0.48930600, 0.56196100,0.61993100, 1461875310486
UnsafeThread-2, 564736, 0.00000000, 0.00000000, 0.00000000, 0.00806800, 0.00000000, 0.49486700, 0.50517300,0.56163000, 1461875523998
UnsafeThread-1, 563712, 0.00000000, 0.00000000, 0.00000000, 0.00805900, 0.00000000, 0.49106700, 0.50149300,0.55843400, 1461875661113
SafeThread-1, 453632, 0.09575100, 0.09575100, 0.09575100, 0.00773900, 0.09575100, 0.45669700, 0.52940300,0.58688900, 1461875671809
SafeThread-2, 456704, 0.09570200, 0.09570200, 0.09570200, 0.00772800, 0.09570200, 0.62031000, 0.69483400,0.75224800, 1461876062782
UnsafeThread-2, 565248, 0.00000000, 0.00000000, 0.00000000, 0.00828900, 0.00000000, 0.50486800, 0.51512500,0.57163900, 1461876095680
UnsafeThread-1, 564224, 0.00000000, 0.00000000, 0.00000000, 0.00790700, 0.00000000, 0.51666000, 0.52701600,0.58302100, 1461876244171
SafeThread-1, 454144, 0.09606600, 0.09606600, 0.09606600, 0.00767600, 0.09606600, 0.55870400, 0.63137200,0.68897100, 1461876360834
UnsafeThread-1, 564736, 0.00000000, 0.00000000, 0.00000000, 0.00840900, 0.00000000, 0.38348500, 0.39371400,0.45025600, 1461876694475
UnsafeThread-2, 565760, 0.00000000, 0.00000000, 0.00000000, 0.00808900, 0.00000000, 0.56029500, 0.57091600,0.62803000, 1461876723757
SafeThread-2, 457216, 0.09498200, 0.09498200, 0.09498200, 0.00777000, 0.09498200, 0.55743100, 0.62942400,0.68691900, 1461876749748
SafeThread-1, 454656, 0.09445500, 0.09445500, 0.09445500, 0.00744000, 0.09445500, 0.56910800, 0.64485900,0.70171500, 1461877062597
UnsafeThread-1, 565248, 0.00000000, 0.00000000, 0.00000000, 0.00814900, 0.00000000, 0.45723400, 0.46748400,0.52462900, 1461877219148
UnsafeThread-2, 566272, 0.00000000, 0.00000000, 0.00000000, 0.00795600, 0.00000000, 0.47214200, 0.48256500,0.53902700, 1461877262819
SafeThread-2, 457728, 0.09586600, 0.09586600, 0.09586600, 0.00761000, 0.09586600, 0.51137400, 0.58544000,0.64292900, 1461877392714
UnsafeThread-1, 565760, 0.00000000, 0.00000000, 0.00000000, 0.00838700, 0.00000000, 0.35486800, 0.36548700,0.42248700, 1461877641676
SafeThread-1, 455168, 0.09671200, 0.09671200, 0.09671200, 0.00791800, 0.09671200, 0.51239700, 0.58537300,0.64346700, 1461877706111
UnsafeThread-2, 566784, 0.00000000, 0.00000000, 0.00000000, 0.00791900, 0.00000000, 0.51484300, 0.52512700,0.58200500, 1461877844863
SafeThread-2, 458240, 0.09655400, 0.09655400, 0.09655400, 0.00746200, 0.09655400, 0.49706700, 0.56977200,0.62832100, 1461878021088
UnsafeThread-1, 566272, 0.00000000, 0.00000000, 0.00000000, 0.00807300, 0.00000000, 0.35490200, 0.36541700,0.42207700, 1461878063799
SafeThread-1, 455680, 0.09591500, 0.09591500, 0.09591500, 0.00746300, 0.09591500, 0.43996100, 0.51219700,0.57041800, 1461878276573
UnsafeThread-2, 567296, 0.00000000, 0.00000000, 0.00000000, 0.00809100, 0.00000000, 0.45959000, 0.46982200,0.52683700, 1461878371738
UnsafeThread-1, 566784, 0.00000000, 0.00000000, 0.00000000, 0.00809400, 0.00000000, 0.49774600, 0.50822600,0.56524600, 1461878629088
SafeThread-2, 458752, 0.09622000, 0.09622000, 0.09622000, 0.00769500, 0.09622000, 0.60150900, 0.67307400,0.73099500, 1461878752122
UnsafeThread-2, 567808, 0.00000000, 0.00000000, 0.00000000, 0.00799300, 0.00000000, 0.40893500, 0.41931000,0.47573600, 1461878847531
SafeThread-1, 456192, 0.09596400, 0.09596400, 0.09596400, 0.00777600, 0.09596400, 0.56737200, 0.64207000,0.69990700, 1461878976526
UnsafeThread-1, 567296, 0.00000000, 0.00000000, 0.00000000, 0.00829600, 0.00000000, 0.36476200, 0.37525700,0.43211000, 1461879061250
UnsafeThread-2, 568320, 0.00000000, 0.00000000, 0.00000000, 0.00799800, 0.00000000, 0.32391000, 0.33435300,0.39097000, 1461879238533
SafeThread-2, 459264, 0.09575200, 0.09575200, 0.09575200, 0.00733700, 0.09575200, 0.54096100, 0.61258100,0.67029000, 1461879422466
UnsafeThread-1, 567808, 0.00000000, 0.00000000, 0.00000000, 0.00825000, 0.00000000, 0.36766300, 0.37796100,0.43516000, 1461879496468
SafeThread-1, 456704, 0.09582500, 0.09582500, 0.09582500, 0.00775500, 0.09582500, 0.55308800, 0.62519100,0.68367300, 1461879660236
UnsafeThread-2, 568832, 0.00000000, 0.00000000, 0.00000000, 0.00834900, 0.00000000, 0.44075900, 0.45124600,0.50842800, 1461879746997
UnsafeThread-1, 568320, 0.00000000, 0.00000000, 0.00000000, 0.00823700, 0.00000000, 0.42385300, 0.43435000,0.49154800, 1461879988063
SafeThread-2, 459776, 0.09614600, 0.09614600, 0.09614600, 0.00769600, 0.09614600, 0.53707900, 0.61051100,0.66860100, 1461880091122
SafeThread-1, 457216, 0.09578500, 0.09578500, 0.09578500, 0.00743300, 0.09578500, 0.43629600, 0.50915000,0.56700700, 1461880227285
UnsafeThread-2, 569344, 0.00000000, 0.00000000, 0.00000000, 0.00852900, 0.00000000, 0.44014400, 0.45061500,0.50801400, 1461880255069
UnsafeThread-1, 568832, 0.00000000, 0.00000000, 0.00000000, 0.00802500, 0.00000000, 0.55325700, 0.56364900,0.62068600, 1461880608795
SafeThread-2, 460288, 0.09578900, 0.09578900, 0.09578900, 0.00757800, 0.09578900, 0.48137500, 0.55510300,0.61336300, 1461880704522
UnsafeThread-2, 569856, 0.00000000, 0.00000000, 0.00000000, 0.00805900, 0.00000000, 0.43820300, 0.44859000,0.50571400, 1461880760811
SafeThread-1, 457728, 0.09603100, 0.09603100, 0.09603100, 0.00764100, 0.09603100, 0.46798500, 0.54038000,0.59871400, 1461880826039
UnsafeThread-1, 569344, 0.00000000, 0.00000000, 0.00000000, 0.00859300, 0.00000000, 0.33793100, 0.34817200,0.40580300, 1461881014644
UnsafeThread-2, 570368, 0.00000000, 0.00000000, 0.00000000, 0.00810800, 0.00000000, 0.38249500, 0.39278600,0.45046500, 1461881211323
SafeThread-2, 460800, 0.09678900, 0.09678900, 0.09678900, 0.00734500, 0.09678900, 0.40986600, 0.48097700,0.53952100, 1461881244072
UnsafeThread-1, 569856, 0.00000000, 0.00000000, 0.00000000, 0.00815800, 0.00000000, 0.29998000, 0.31035700,0.36795700, 1461881382654
SafeThread-1, 458240, 0.09670200, 0.09670200, 0.09670200, 0.00751100, 0.09670200, 0.58644400, 0.65896600,0.71735500, 1461881543448
UnsafeThread-2, 570880, 0.00000000, 0.00000000, 0.00000000, 0.00815600, 0.00000000, 0.51573800, 0.52606600,0.58300600, 1461881794383
SafeThread-2, 461312, 0.09627600, 0.09627600, 0.09627600, 0.00765600, 0.09627600, 0.48046400, 0.55475600,0.61277100, 1461881856898
UnsafeThread-1, 570368, 0.00000000, 0.00000000, 0.00000000, 0.00816200, 0.00000000, 0.44164300, 0.45197400,0.50863500, 1461881891328
SafeThread-1, 458752, 0.09490100, 0.09490100, 0.09490100, 0.00739200, 0.09490100, 0.52788000, 0.60214400,0.66022700, 1461882203723
UnsafeThread-1, 570880, 0.00000000, 0.00000000, 0.00000000, 0.00838700, 0.00000000, 0.39955500, 0.41021700,0.46803600, 1461882359413
SafeThread-2, 461824, 0.09524800, 0.09524800, 0.09524800, 0.00753800, 0.09524800, 0.39674800, 0.47082100,0.52809400, 1461882385033
UnsafeThread-2, 571392, 0.00000000, 0.00000000, 0.00000000, 0.00831100, 0.00000000, 0.52860300, 0.53931800,0.59663100, 1461882391057
UnsafeThread-1, 571392, 0.00000000, 0.00000000, 0.00000000, 0.00857300, 0.00000000, 0.42576900, 0.43614100,0.49237400, 1461882851833
SafeThread-1, 459264, 0.09673300, 0.09673300, 0.09673300, 0.00786900, 0.09673300, 0.56637900, 0.63925300,0.69765700, 1461882901434
UnsafeThread-2, 571904, 0.00000000, 0.00000000, 0.00000000, 0.00831600, 0.00000000, 0.49708000, 0.50770200,0.56477500, 1461882955873
SafeThread-2, 462336, 0.09519900, 0.09519900, 0.09519900, 0.00713000, 0.09519900, 0.47754600, 0.55212400,0.60956100, 1461882994645
UnsafeThread-1, 571904, 0.00000000, 0.00000000, 0.00000000, 0.00848300, 0.00000000, 0.41143500, 0.42190500,0.47874900, 1461883330626
UnsafeThread-2, 572416, 0.00000000, 0.00000000, 0.00000000, 0.00826700, 0.00000000, 0.43977600, 0.45041900,0.50760400, 1461883463503
SafeThread-2, 462848, 0.09625300, 0.09625300, 0.09625300, 0.00774500, 0.09625300, 0.42415000, 0.49743000,0.55528000, 1461883549965
SafeThread-1, 459776, 0.09590500, 0.09590500, 0.09590500, 0.00752100, 0.09590500, 0.59892600, 0.66964600,0.72823200, 1461883629697
UnsafeThread-1, 572416, 0.00000000, 0.00000000, 0.00000000, 0.00812600, 0.00000000, 0.42995000, 0.44039000,0.49795800, 1461883828626
UnsafeThread-2, 572928, 0.00000000, 0.00000000, 0.00000000, 0.00834800, 0.00000000, 0.32949700, 0.34012700,0.39726300, 1461883860811
SafeThread-2, 463360, 0.09644000, 0.09644000, 0.09644000, 0.00737300, 0.09644000, 0.45747400, 0.53080100,0.58847800, 1461884138478
SafeThread-1, 460288, 0.09665300, 0.09665300, 0.09665300, 0.00789000, 0.09665300, 0.41188700, 0.48530100,0.54333200, 1461884173064
UnsafeThread-1, 572928, 0.00000000, 0.00000000, 0.00000000, 0.00849900, 0.00000000, 0.44721400, 0.45755100,0.51478700, 1461884343447
UnsafeThread-2, 573440, 0.00000000, 0.00000000, 0.00000000, 0.00791000, 0.00000000, 0.43140000, 0.44182400,0.49921300, 1461884360063
UnsafeThread-2, 573952, 0.00000000, 0.00000000, 0.00000000, 0.00819000, 0.00000000, 0.40117900, 0.41152500,0.46838800, 1461884828491
SafeThread-2, 463872, 0.09546900, 0.09546900, 0.09546900, 0.00727500, 0.09546900, 0.57452100, 0.64785700,0.70567800, 1461884844299
SafeThread-1, 460800, 0.09544300, 0.09544300, 0.09544300, 0.00765500, 0.09544300, 0.54460600, 0.61867400,0.67597700, 1461884849083
UnsafeThread-1, 573440, 0.00000000, 0.00000000, 0.00000000, 0.00778400, 0.00000000, 0.47533500, 0.48557300,0.54255000, 1461884886045
UnsafeThread-2, 574464, 0.00000000, 0.00000000, 0.00000000, 0.00805200, 0.00000000, 0.41816400, 0.42883500,0.48620900, 1461885314742
SafeThread-1, 461312, 0.09612900, 0.09612900, 0.09612900, 0.00779800, 0.09612900, 0.41278100, 0.48694700,0.54477200, 1461885393909
UnsafeThread-1, 573952, 0.00000000, 0.00000000, 0.00000000, 0.00855200, 0.00000000, 0.55127300, 0.56182600,0.61911100, 1461885505197
SafeThread-2, 464384, 0.09546900, 0.09546900, 0.09546900, 0.00788300, 0.09546900, 0.53213400, 0.60701600,0.66447500, 1461885508808
UnsafeThread-2, 574976, 0.00000000, 0.00000000, 0.00000000, 0.00822900, 0.00000000, 0.48638500, 0.49665500,0.55361100, 1461885868393
UnsafeThread-1, 574464, 0.00000000, 0.00000000, 0.00000000, 0.00837400, 0.00000000, 0.45716300, 0.46754700,0.52405900, 1461886029307
SafeThread-1, 461824, 0.09485800, 0.09485800, 0.09485800, 0.00784300, 0.09485800, 0.54143600, 0.61617800,0.67326500, 1461886067221
SafeThread-2, 464896, 0.09529100, 0.09529100, 0.09529100, 0.00779400, 0.09529100, 0.57225400, 0.64638900,0.70371000, 1461886212559
UnsafeThread-2, 575488, 0.00000000, 0.00000000, 0.00000000, 0.00810100, 0.00000000, 0.59123000, 0.60166300,0.65810500, 1461886526549
UnsafeThread-1, 574976, 0.00000000, 0.00000000, 0.00000000, 0.00836000, 0.00000000, 0.44172900, 0.45231700,0.50901700, 1461886538359
SafeThread-1, 462336, 0.09461200, 0.09461200, 0.09461200, 0.00731000, 0.09461200, 0.51218600, 0.58724900,0.64437500, 1461886711649
SafeThread-2, 465408, 0.09646100, 0.09646100, 0.09646100, 0.00779200, 0.09646100, 0.50993100, 0.58655800,0.64468300, 1461886857292
UnsafeThread-1, 575488, 0.00000000, 0.00000000, 0.00000000, 0.00832400, 0.00000000, 0.41208600, 0.42265000,0.48041300, 1461887018820
UnsafeThread-2, 576000, 0.00000000, 0.00000000, 0.00000000, 0.00805300, 0.00000000, 0.49955200, 0.51006100,0.56694900, 1461887093537
SafeThread-1, 462848, 0.09497800, 0.09497800, 0.09497800, 0.00723400, 0.09497800, 0.48108800, 0.55435400,0.61238400, 1461887324071
UnsafeThread-1, 576000, 0.00000000, 0.00000000, 0.00000000, 0.00860900, 0.00000000, 0.45474100, 0.46521700,0.52198800, 1461887540853
SafeThread-2, 465920, 0.09552300, 0.09552300, 0.09552300, 0.00761300, 0.09552300, 0.58289400, 0.65664300,0.71486600, 1461887572206
UnsafeThread-2, 576512, 0.00000000, 0.00000000, 0.00000000, 0.00829200, 0.00000000, 0.45413800, 0.46480100,0.52202300, 1461887615600
SafeThread-1, 463360, 0.09607600, 0.09607600, 0.09607600, 0.00753500, 0.09607600, 0.35147900, 0.42571000,0.48337900, 1461887807481
UnsafeThread-1, 576512, 0.00000000, 0.00000000, 0.00000000, 0.00869500, 0.00000000, 0.44074400, 0.45153700,0.50894400, 1461888049845
UnsafeThread-2, 577024, 0.00000000, 0.00000000, 0.00000000, 0.00836300, 0.00000000, 0.45535700, 0.46584300,0.52341100, 1461888139052
SafeThread-2, 466432, 0.09618100, 0.09618100, 0.09618100, 0.00758900, 0.09618100, 0.49562900, 0.56936600,0.62785100, 1461888200089
SafeThread-1, 463872, 0.09630100, 0.09630100, 0.09630100, 0.00768000, 0.09630100, 0.51324900, 0.58680900,0.64448000, 1461888452001
UnsafeThread-1, 577024, 0.00000000, 0.00000000, 0.00000000, 0.00795600, 0.00000000, 0.41277200, 0.42331400,0.48049900, 1461888530386
UnsafeThread-2, 577536, 0.00000000, 0.00000000, 0.00000000, 0.00837000, 0.00000000, 0.50955700, 0.51999600,0.57722500, 1461888716322
SafeThread-2, 466944, 0.09554100, 0.09554100, 0.09554100, 0.00782200, 0.09554100, 0.50890200, 0.58385200,0.64180800, 1461888841933
SafeThread-1, 464384, 0.09589400, 0.09589400, 0.09589400, 0.00737900, 0.09589400, 0.47640900, 0.55152400,0.60976600, 1461889061820
UnsafeThread-1, 577536, 0.00000000, 0.00000000, 0.00000000, 0.00796400, 0.00000000, 0.46490100, 0.47547600,0.53280900, 1461889063238
UnsafeThread-2, 578048, 0.00000000, 0.00000000, 0.00000000, 0.00811700, 0.00000000, 0.35261900, 0.36334700,0.42131200, 1461889137678
SafeThread-2, 467456, 0.09542300, 0.09542300, 0.09542300, 0.00735500, 0.09542300, 0.52517400, 0.59947400,0.65804800, 1461889500021
UnsafeThread-1, 578048, 0.00000000, 0.00000000, 0.00000000, 0.00804200, 0.00000000, 0.44188300, 0.45256900,0.50963500, 1461889572925
SafeThread-1, 464896, 0.09708500, 0.09708500, 0.09708500, 0.00803000, 0.09708500, 0.38019300, 0.45245500,0.51109600, 1461889572958
UnsafeThread-2, 578560, 0.00000000, 0.00000000, 0.00000000, 0.00835600, 0.00000000, 0.39912600, 0.40949800,0.46722100, 1461889604937
UnsafeThread-2, 579072, 0.00000000, 0.00000000, 0.00000000, 0.00825200, 0.00000000, 0.38126700, 0.39187700,0.44930100, 1461890054274
