ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total, t_OveralTotal, t_Timestamp
UnsafeThread-2, 910592, 0.00000000, 0.00000000, 0.00000000, 0.00531000, 0.00000000, 0.26650300, 0.27359200,34.02947100, 1462405385633
UnsafeThread-2, 911616, 0.00000000, 0.00000000, 0.00000000, 0.00532900, 0.00000000, 0.26667300, 0.27375500,34.33890900, 1462405695113
UnsafeThread-2, 912640, 0.00000000, 0.00000000, 0.00000000, 0.00532500, 0.00000000, 0.24302100, 0.25027800,34.62478000, 1462405981034
UnsafeThread-2, 913664, 0.00000000, 0.00000000, 0.00000000, 0.00519300, 0.00000000, 0.24361700, 0.25067300,34.91090400, 1462406267209
UnsafeThread-2, 914688, 0.00000000, 0.00000000, 0.00000000, 0.00507100, 0.00000000, 0.32653400, 0.33366500,35.27986000, 1462406636215
UnsafeThread-2, 915712, 0.00000000, 0.00000000, 0.00000000, 0.00522100, 0.00000000, 0.26058400, 0.26782900,35.58348900, 1462406939889
UnsafeThread-2, 916736, 0.00000000, 0.00000000, 0.00000000, 0.00531300, 0.00000000, 0.27527000, 0.28242800,35.90141400, 1462407257856
UnsafeThread-2, 917760, 0.00000000, 0.00000000, 0.00000000, 0.00521400, 0.00000000, 0.26002800, 0.26733200,36.20453400, 1462407561027
UnsafeThread-2, 918784, 0.00000000, 0.00000000, 0.00000000, 0.00521700, 0.00000000, 0.33504800, 0.34234300,36.58266500, 1462407939214
UnsafeThread-2, 919808, 0.00000000, 0.00000000, 0.00000000, 0.00533600, 0.00000000, 0.28246800, 0.28955900,36.90786600, 1462408264456
UnsafeThread-2, 920832, 0.00000000, 0.00000000, 0.00000000, 0.00531400, 0.00000000, 0.34899600, 0.35614200,37.29962400, 1462408656256
UnsafeThread-2, 921856, 0.00000000, 0.00000000, 0.00000000, 0.00520100, 0.00000000, 0.29402400, 0.30136700,37.63678900, 1462408993459
UnsafeThread-2, 922880, 0.00000000, 0.00000000, 0.00000000, 0.00521400, 0.00000000, 0.25661200, 0.26386900,37.93641000, 1462409293125
UnsafeThread-2, 923904, 0.00000000, 0.00000000, 0.00000000, 0.00539800, 0.00000000, 0.27266500, 0.28008400,38.25246100, 1462409609228
UnsafeThread-2, 924928, 0.00000000, 0.00000000, 0.00000000, 0.00502300, 0.00000000, 0.20512600, 0.21220300,38.49993600, 1462409856748
UnsafeThread-2, 925952, 0.00000000, 0.00000000, 0.00000000, 0.00534400, 0.00000000, 0.29362500, 0.30100200,38.83743600, 1462410194292
UnsafeThread-2, 926976, 0.00000000, 0.00000000, 0.00000000, 0.00508300, 0.00000000, 0.23889200, 0.24622300,39.11973300, 1462410476631
UnsafeThread-2, 928000, 0.00000000, 0.00000000, 0.00000000, 0.00518700, 0.00000000, 0.26117800, 0.26838900,39.42401600, 1462410780964
UnsafeThread-2, 929024, 0.00000000, 0.00000000, 0.00000000, 0.00542300, 0.00000000, 0.28566400, 0.29306400,39.75314300, 1462411110138
UnsafeThread-2, 930048, 0.00000000, 0.00000000, 0.00000000, 0.00517200, 0.00000000, 0.29407200, 0.30133000,40.09050400, 1462411447545
UnsafeThread-2, 931072, 0.00000000, 0.00000000, 0.00000000, 0.00536000, 0.00000000, 0.21027000, 0.21763700,40.34436500, 1462411701447
UnsafeThread-2, 932096, 0.00000000, 0.00000000, 0.00000000, 0.00533000, 0.00000000, 0.26301100, 0.27019200,40.65039400, 1462412007531
UnsafeThread-2, 933120, 0.00000000, 0.00000000, 0.00000000, 0.00540800, 0.00000000, 0.30973900, 0.31710400,41.00378700, 1462412360967
UnsafeThread-2, 934144, 0.00000000, 0.00000000, 0.00000000, 0.00534600, 0.00000000, 0.18861300, 0.19596400,41.23614700, 1462412593365
UnsafeThread-2, 935168, 0.00000000, 0.00000000, 0.00000000, 0.00513100, 0.00000000, 0.26600700, 0.27331300,41.54556400, 1462412902824
UnsafeThread-2, 936192, 0.00000000, 0.00000000, 0.00000000, 0.00529500, 0.00000000, 0.33595300, 0.34307300,41.92436900, 1462413281675
UnsafeThread-2, 937216, 0.00000000, 0.00000000, 0.00000000, 0.00529500, 0.00000000, 0.27151000, 0.27873600,42.23892000, 1462413596279
UnsafeThread-2, 938240, 0.00000000, 0.00000000, 0.00000000, 0.00523600, 0.00000000, 0.25702300, 0.26429300,42.53908700, 1462413896495
UnsafeThread-2, 939264, 0.00000000, 0.00000000, 0.00000000, 0.00525400, 0.00000000, 0.28023300, 0.28746100,42.86233200, 1462414219786
UnsafeThread-2, 940288, 0.00000000, 0.00000000, 0.00000000, 0.00525400, 0.00000000, 0.28591800, 0.29295100,43.19115000, 1462414548643
UnsafeThread-2, 941312, 0.00000000, 0.00000000, 0.00000000, 0.00526900, 0.00000000, 0.25183100, 0.25928500,43.48681900, 1462414844366
UnsafeThread-2, 942336, 0.00000000, 0.00000000, 0.00000000, 0.00552700, 0.00000000, 0.27161700, 0.27884400,43.80142300, 1462415159019
UnsafeThread-2, 943360, 0.00000000, 0.00000000, 0.00000000, 0.00520900, 0.00000000, 0.33389000, 0.34138500,44.17933300, 1462415536991
UnsafeThread-2, 944384, 0.00000000, 0.00000000, 0.00000000, 0.00516800, 0.00000000, 0.22005900, 0.22714400,44.44252500, 1462415800230
UnsafeThread-2, 945408, 0.00000000, 0.00000000, 0.00000000, 0.00530300, 0.00000000, 0.25883900, 0.26619200,44.74485400, 1462416102602
UnsafeThread-2, 946432, 0.00000000, 0.00000000, 0.00000000, 0.00534200, 0.00000000, 0.30728400, 0.31467600,45.09573300, 1462416453522
UnsafeThread-2, 947456, 0.00000000, 0.00000000, 0.00000000, 0.00522700, 0.00000000, 0.29902700, 0.30647400,45.43825500, 1462416796084
UnsafeThread-2, 948480, 0.00000000, 0.00000000, 0.00000000, 0.00521200, 0.00000000, 0.22961000, 0.23705900,45.71171300, 1462417069589
UnsafeThread-2, 949504, 0.00000000, 0.00000000, 0.00000000, 0.00533000, 0.00000000, 0.26774600, 0.27500000,46.02273400, 1462417380664
UnsafeThread-2, 950528, 0.00000000, 0.00000000, 0.00000000, 0.00519600, 0.00000000, 0.26637600, 0.27368100,46.33223500, 1462417690212
UnsafeThread-2, 951552, 0.00000000, 0.00000000, 0.00000000, 0.00517100, 0.00000000, 0.26699200, 0.27440600,46.64251900, 1462418000545
UnsafeThread-2, 952576, 0.00000000, 0.00000000, 0.00000000, 0.00531600, 0.00000000, 0.24239100, 0.24947800,46.92770200, 1462418285771
UnsafeThread-2, 953600, 0.00000000, 0.00000000, 0.00000000, 0.00537500, 0.00000000, 0.32567300, 0.33302800,47.29664800, 1462418654771
UnsafeThread-2, 954624, 0.00000000, 0.00000000, 0.00000000, 0.00520800, 0.00000000, 0.36310400, 0.37040400,47.70318100, 1462419061350
UnsafeThread-2, 955648, 0.00000000, 0.00000000, 0.00000000, 0.00523600, 0.00000000, 0.29422000, 0.30164400,48.04118600, 1462419399400
UnsafeThread-2, 956672, 0.00000000, 0.00000000, 0.00000000, 0.00534200, 0.00000000, 0.29519700, 0.30268800,48.38001000, 1462419738262
UnsafeThread-2, 957696, 0.00000000, 0.00000000, 0.00000000, 0.00522100, 0.00000000, 0.34603500, 0.35326900,48.76931300, 1462420127598
UnsafeThread-2, 958720, 0.00000000, 0.00000000, 0.00000000, 0.00550000, 0.00000000, 0.30805800, 0.31546200,49.12103200, 1462420479358
UnsafeThread-2, 959744, 0.00000000, 0.00000000, 0.00000000, 0.00520300, 0.00000000, 0.32326500, 0.33064500,49.48787700, 1462420846241
UnsafeThread-2, 960768, 0.00000000, 0.00000000, 0.00000000, 0.00533100, 0.00000000, 0.30869700, 0.31592600,49.83967000, 1462421198074
UnsafeThread-2, 961792, 0.00000000, 0.00000000, 0.00000000, 0.00531100, 0.00000000, 0.27223900, 0.27965300,50.15559800, 1462421514050
UnsafeThread-2, 962816, 0.00000000, 0.00000000, 0.00000000, 0.00525200, 0.00000000, 0.28617700, 0.29345600,50.48500700, 1462421843502
UnsafeThread-2, 963840, 0.00000000, 0.00000000, 0.00000000, 0.00519500, 0.00000000, 0.24061600, 0.24808200,50.76952400, 1462422128063
UnsafeThread-2, 964864, 0.00000000, 0.00000000, 0.00000000, 0.00512800, 0.00000000, 0.26702200, 0.27437700,51.08015200, 1462422438747
UnsafeThread-2, 965888, 0.00000000, 0.00000000, 0.00000000, 0.00521700, 0.00000000, 0.26377000, 0.27115800,51.38746500, 1462422746111
UnsafeThread-2, 966912, 0.00000000, 0.00000000, 0.00000000, 0.00530400, 0.00000000, 0.30204700, 0.30940400,51.73271100, 1462423091399
UnsafeThread-2, 967936, 0.00000000, 0.00000000, 0.00000000, 0.00524300, 0.00000000, 0.25140200, 0.25870900,52.02745800, 1462423386203
UnsafeThread-2, 968960, 0.00000000, 0.00000000, 0.00000000, 0.00532400, 0.00000000, 0.25779700, 0.26510800,52.32821700, 1462423686998
UnsafeThread-2, 969984, 0.00000000, 0.00000000, 0.00000000, 0.00523900, 0.00000000, 0.21289600, 0.22036100,52.58498700, 1462423943817
UnsafeThread-2, 971008, 0.00000000, 0.00000000, 0.00000000, 0.00532700, 0.00000000, 0.23518800, 0.24242400,52.86348700, 1462424222355
UnsafeThread-2, 972032, 0.00000000, 0.00000000, 0.00000000, 0.00519900, 0.00000000, 0.25617800, 0.26339400,53.16259100, 1462424521496
UnsafeThread-2, 973056, 0.00000000, 0.00000000, 0.00000000, 0.00530900, 0.00000000, 0.29407900, 0.30148600,53.50014400, 1462424859091
UnsafeThread-2, 974080, 0.00000000, 0.00000000, 0.00000000, 0.00533700, 0.00000000, 0.27088200, 0.27833400,53.81463500, 1462425173626
UnsafeThread-2, 975104, 0.00000000, 0.00000000, 0.00000000, 0.00511700, 0.00000000, 0.28649800, 0.29397200,54.14465600, 1462425503697
UnsafeThread-2, 976128, 0.00000000, 0.00000000, 0.00000000, 0.00552300, 0.00000000, 0.33408300, 0.34146900,54.52213200, 1462425881227
UnsafeThread-2, 977152, 0.00000000, 0.00000000, 0.00000000, 0.00509300, 0.00000000, 0.25694700, 0.26436900,54.82276400, 1462426181913
UnsafeThread-2, 978176, 0.00000000, 0.00000000, 0.00000000, 0.00534200, 0.00000000, 0.31953900, 0.32695500,55.18578500, 1462426544987
UnsafeThread-2, 979200, 0.00000000, 0.00000000, 0.00000000, 0.00532000, 0.00000000, 0.23902700, 0.24637500,55.46850700, 1462426827758
UnsafeThread-2, 980224, 0.00000000, 0.00000000, 0.00000000, 0.00531800, 0.00000000, 0.32039300, 0.32775500,55.83205200, 1462427191358
UnsafeThread-2, 981248, 0.00000000, 0.00000000, 0.00000000, 0.00513400, 0.00000000, 0.26843100, 0.27576000,56.14401400, 1462427503359
UnsafeThread-2, 982272, 0.00000000, 0.00000000, 0.00000000, 0.00524400, 0.00000000, 0.24552100, 0.25291000,56.43324100, 1462427792638
